,text,link
0,"Browse all our Text to Text lesson plans. Can empathy, the ability to understand and share the feelings of another, help make us better people? Can it help make the world a better place? If we could gain a deeper sense of what it’s like to be somebody different from us — from a different part of the world, from the other side of the tracks, with a different skin color, religion or gender — would we become more generous, understanding or compassionate people? Can empathy help bridge the divides that fracture us as a nation and world? In this Text to Text, Jennifer Finney Boylan’s personal essay “Bring Moral Imagination Back in Style” and Nicholas Kristof’s Op-Ed “How Do We Increase Empathy?” take on those questions. Both pieces acknowledge that while learning to feel empathy may be challenging, it is a skill worth nurturing. _________ Background To become stronger, better, faster and more competitive athletes, we need to work out and practice. We need to exercise. We need to stretch, sweat and push our way out of our comfort zones to achieve a higher level of skill and performance. But what about the muscles needed to be an empathetically fit human being? How do we exercise those? And how do we create opportunities for greater compassion and empathy in our world? ",https://www.nytimes.com/2017/01/25/learning/lesson-plans/text-to-text-on-empathy-and-moral-imagination.html?searchResultPosition=104
1,"Seven environmental activists who climbed a crane near the White House early Wednesday morning in a protest against the policies of President Trump were arrested and charged, the police said on Thursday. The protesters, who volunteer for Greenpeace, began scaling the approximately 300-foot crane around 4 in the morning, and once they reached the top, unfurled a 70-by-35-foot banner embossed with a single word: “RESIST.” Travis Nichols, a spokesman for Greenpeace, the environmental advocacy organization, said the protesters were there “to resist the environmental, economic and racial injustice that Trump and his administration have already laid out and put into practice.” Mr. Nichols said they wanted to be sure that the banner would be visible from the White House. “Obviously, I have no idea if Trump has seen it, but that would be great if he did,” he said. In his first week in office, Mr. Trump’s administration instructed officials at the Environmental Protection Agency to freeze grants and contracts, and, according to Reuters, ordered the agency to remove the climate change page from its website. Mr. Trump has also resurrected the Keystone and Dakota Access pipeline projects that have been the subject of virulent protests by environmental activists. The Metropolitan Police Department said the protest led to street closings near the White House and snarled traffic. The seven protesters were arrested and charged with second-degree burglary, unlawful entry and destruction of property, according to a police statement, UPI reported. The crane, owned by Miller and Long D.C., is parked at a construction site three blocks north of the White House, Mr. Nichols said. The activists unfurled the banner about 9 a.m., he said. By 1 p.m., they began their descent, and reached ground after 10 p.m., when they were detained, the police said. The White House did not immediately respond on Wednesday to a request for comment. “I am, to a large extent, an environmentalist, I believe in it,” Mr. Trump said in a meeting with auto industry executives on Tuesday. “But it’s out of control.” Almost all mention of climate change has been removed from the White House website. ",https://www.nytimes.com/2017/01/25/us/greenpeace-resist-banner-protest-trump.html?searchResultPosition=109
2,"WASHINGTON — President Trump on Wednesday began a sweeping crackdown on illegal immigration, ordering the immediate construction of a border wall with Mexico and aggressive efforts to find and deport unauthorized immigrants. He planned additional actions to cut back on legal immigration, including barring Syrian refugees from entering the United States. At the headquarters of the Department of Homeland Security, Mr. Trump signed a pair of executive orders that paved the way for a border wall and called for a newly expanded force to sweep up immigrants who are in the country illegally. He revived programs that allow the federal government to work with local and state law enforcement agencies to arrest and detain unauthorized immigrants with criminal records and to share information to help track and deport them. He also planned to clamp down on legal immigration in another action expected as early as Thursday. An eight-page draft of that executive order, obtained by The New York Times, would indefinitely block Syrian refugees from entering the United States and bar all refugees from the rest of the world for at least 120 days. When the refugee program resumes, it would be much smaller, with the total number of refugees resettled in the United States this year more than halved, to 50,000 from 110,000. It would also suspend any immigration for at least 30 days from a number of predominantly Muslim countries — Iran, Iraq, Libya, Somalia, Sudan, Syria and Yemen — while the government toughened its already stringent screening procedures to weed out potential terrorists. White House officials declined to comment on the coming plan, but in a wide-ranging interview that aired Wednesday on ABC, Mr. Trump acknowledged that it aimed to erect formidable barriers for those seeking refuge in the United States. ",https://www.nytimes.com/2017/01/25/us/politics/refugees-immigrants-wall-trump.html?searchResultPosition=108
3,"WASHINGTON — The Trump administration is preparing executive orders that would clear the way to drastically reduce the United States’ role in the United Nations and other international organizations, as well as begin a process to review and potentially abrogate certain forms of multilateral treaties. The first of the two draft orders, titled “Auditing and Reducing U.S. Funding of International Organizations” and obtained by The New York Times, calls for terminating funding for any United Nations agency or other international body that meets any one of several criteria. Those criteria include organizations that give full membership to the Palestinian Authority or Palestine Liberation Organization, or support programs that fund abortion or any activity that circumvents sanctions against Iran or North Korea. The draft order also calls for terminating funding for any organization that “is controlled or substantially influenced by any state that sponsors terrorism” or is blamed for the persecution of marginalized groups or any other systematic violation of human rights. The order calls for then enacting “at least a 40 percent overall decrease” in remaining United States funding toward international organizations. The order establishes a committee to recommend where those funding cuts should be made. It asks the committee to look specifically at United States funding for peacekeeping operations; the International Criminal Court; development aid to countries that “oppose important United States policies”; and the United Nations Population Fund, which oversees maternal and reproductive health programs. ",https://www.nytimes.com/2017/01/25/us/politics/united-nations-trump-administration.html?searchResultPosition=107
4,      ,https://www.nytimes.com/2017/01/25/opinion/a-high-school-defaced-with-trump-and-swastikas.html?searchResultPosition=106
5,     ,https://www.nytimes.com/2017/01/25/fashion/melania-trump-inauguration-gown-designer-herve-pierre.html?searchResultPosition=110
6,"President Trump may stumble on an unexpected obstacle as he tries to build a wall along the Mexican border: Antonin Scalia. This may seem surprising, considering that Mr. Trump has called him a “great” justice. But in one of his last opinions, Justice Scalia supplied a powerful weapon to resist Mr. Trump’s plans for a border wall. Justice Scalia’s June 2015 opinion in Michigan v. Environmental Protection Agency may not seem helpful at first sight. It blocked an E.P.A. rule that would have limited mercury emissions from power plants. The Clean Air Act instructs the E.P.A. to issue “appropriate and necessary” regulations, and Justice Scalia said that language required the E.P.A. to consider the costs of its proposed rules, which it did not properly do. “No regulation is ‘appropriate’ if it does significantly more harm than good,” Justice Scalia wrote. And even though the final vote in the case was 5-4, all nine members of the court agreed that the E.P.A. could not ignore the costs of its actions when deciding whether or how stringently to regulate. Why is Justice Scalia’s opinion an obstacle to President Trump’s wall-building plans? Mr. Trump is reported to be planning to rely on a law called the Secure Fence Act of 2006 as a source of statutory authority for the wall — apparently to avoid asking Congress to pass a new statute, which could be filibustered by Senate Democrats. But the 2006 law authorizes the secretary of homeland security only to take actions to secure the border that are “necessary and appropriate.” These are the same words (in the opposite order) the Supreme Court interpreted in Michigan v. E.P.A. As Justice Scalia said, it would not be “appropriate” to “impose billions of dollars in economic costs in return for a few dollars” in benefits. President Trump’s proposed wall would certainly cost billions of dollars: He says $8 billion, while more realistic estimates put the price tag at $15 billion to $25 billion (and $500 million per year for upkeep). ",https://www.nytimes.com/2017/01/25/opinion/how-antonin-scalias-ghost-could-block-donald-trumps-wall.html?searchResultPosition=105
7,   ,https://www.nytimes.com/2017/01/25/us/texas-border-wall-reaction.html?searchResultPosition=80
8,"On the same day that the Trump Organization announced its appointment of two ethics monitors to advise on potential conflicts of interest, it faced a new ethical quandary: Is it right to double the price of the initiation fee at Mar-a-Lago, the Trump family’s private club in Florida, or would that be seen as cashing in on President Trump’s arrival in the White House? The question emerged after Bernd Lembcke, the managing director of the 118-room club in Palm Beach, Fla. — which Mr. Trump recently labeled the Winter White House — confirmed on Wednesday that the price of new memberships had increased to $200,000 from $100,000, and that applications had surged since Mr. Trump won the election in November. Mr. Lembcke’s acknowledgment came hours after the Trump Organization announced that it had named Bobby Burchfield, a longtime Republican Party lawyer and corporate litigator, as an “independent ethics adviser.” The Trump Organization pointed to the move as a sign of its commitment to addressing questions about potential conflicts of interest. “We take our role and the responsibility we have to our company, and our thousands of employees, very seriously,” Eric Trump, one of the president’s sons and an executive vice president of the Trump Organization, said in a statement announcing the appointment of Mr. Burchfield. But Robert Weissman, the president of the government ethics watchdog group Public Citizen, said the selection of Mr. Burchfield and the decision to double the Mar-a-Lago initiation fee demonstrated that the Trump Organization was unprepared to confront the ethics challenges it now faces. “At the minimum, this creates the appearance of cashing in on the presidency and selling direct personal access to the president,” Mr. Weissman said of the new Mar-a-Lago fee. “It is unacceptable. And it demeans the office of the presidency.” ",https://www.nytimes.com/2017/01/25/us/politics/mar-a-lago-membership-donald-trump.html?searchResultPosition=81
9,       ,https://www.nytimes.com/2017/01/25/us/south-dakota-repeal-ethics-law-vote.html?searchResultPosition=82
