,text,link
0,"CHANDLER, Ariz. — Hannah O’Sullivan dipped her toe in professional golf, and the next thing she knew she was being carried by a swift current away from college and toward the L.P.G.A. The same white-knuckle course had deposited others like Cristie Kerr, Morgan Pressel, Paula Creamer, Lexi Thompson and Lydia Ko into the shallow pool of major winners. But as O’Sullivan hurtled toward a pro career, she did something considered radical in today’s carpe-diem sports culture. She abruptly changed courses, withdrawing from L.P.G.A. qualifying school last fall and renewing her commitment to attend college. Like a swimmer caught in a riptide, O’Sullivan relaxed and floated back to shore. In the midst of a gap year before entering Duke, O’Sullivan, 18, will compete in the women’s first major tournament of the season, the ANA Inspiration, which begins Thursday in Rancho Mirage, Calif. At last year’s event, she tied for 65th to share low amateur honors with Albane Valenzuela of Stanford. In a climate where the women’s top player, Ko, first reached No. 1 at age 17 and the average age of the players in the top 10 is 24, O’Sullivan’s refusal to put a full-time golf career ahead of a college experience sets her apart. It is as distinctive as her historic Symetra Tour victory a few months before her 17th birthday and her United States Women’s Amateur championship a few months later. “There’s so many people out on tour right now who are obviously doing super well at 17 or 18 years old,” said O’Sullivan, whose first name is pronounced HAH-nah. “But I realized for me a college experience is really important, and I didn’t really see the reason to push past that.” O’Sullivan was speaking during a break in an afternoon hitting session at Whirlwind Golf Club, near her home in the Phoenix suburbs. It was three days after she missed the cut in her first competition in several months, the L.P.G.A. Founders Cup in Phoenix, and the temperature had climbed into the mid-90s. At the start of her practice, O’Sullivan was the only person at the back of the spacious range. ",https://www.nytimes.com/2017/03/29/sports/golf/lpga-hannah-osullivan-duke-ana-inspiration.html?searchResultPosition=64
1,"HONG KONG — As China looks to spread its economic influence around the world, it is taking a bigger interest in financial companies, a move that could raise scrutiny in the era of President Trump. In the latest deal, CEFC China Energy, a Chinese conglomerate with big investments in oil in Central Africa, agreed on Wednesday to buy a stake in a century-old New York boutique investment bank, the Cowen Group. For Cowen, the deal brings an injection of cash and debt financing and the promise of better access to the Chinese market. CEFC gets a ready-made springboard into high finance in the United States. It is the latest example of surging amounts of Chinese investment targeting overseas companies, especially American ones. Chinese firms made 173 deals targeting American businesses in 2016, according to data compiled by the research firm Dealogic, for a total value of $67.8 billion, more than the total for the six previous years. But the strategy is not a sure bet. Previous attempts by Chinese companies to penetrate American financial services have come under regulatory scrutiny or struggled to generate hoped-for financial returns, though Cowen’s chairman, Peter Cohen, said he viewed his deal as “pretty benign” from a regulatory standpoint. A decade ago, the China Investment Corporation, China’s sovereign wealth fund, bought a stake in Morgan Stanley, a deal that signaled a shift in the investment strategy of organizations with links to the Chinese government away from domestic acquisitions to overseas purchases. ",https://www.nytimes.com/2017/03/29/business/dealbook/china-us-investment-bank-cowen.html?searchResultPosition=82
2,"NEWARK — Two former allies of Gov. Chris Christie were sentenced to prison on Wednesday for their role in closing access lanes to the George Washington Bridge as political payback against a New Jersey mayor, a key chapter in the plot that derailed Mr. Christie’s presidential aspirations and then dimmed his chances to become President Trump’s pick for vice president. Bridget Anne Kelly, 44, who was a top aide to Mr. Christie, was sentenced to 18 months in prison, while Bill Baroni, 45, who served as deputy executive director at the Port Authority of New York and New Jersey, was sentenced to two years in prison. The scandal, which became known as Bridgegate, was as brazen as it was bizarre. In an effort to punish Mayor Mark J. Sokolich of Fort Lee, a Democrat, for not supporting Mr. Christie’s re-election bid and his desire to cultivate bipartisan support ahead of a presidential run, members of the governor’s administration schemed with Port Authority officials to trigger a massive traffic jam in Fort Lee. Over five days in September 2013, the gridlock ensnared emergency vehicles, school buses and commuters, even as Mr. Baroni ignored Mr. Sokolich’s messages seeking an explanation. The plan was put into motion by Ms. Kelly’s now infamous email to David Wildstein, Mr. Baroni’s top deputy at the Port Authority, who pleaded guilty for his role in the scandal in 2015: “Time for some traffic problems in Fort Lee.” The seven-week trial last fall of Mr. Baroni and Ms. Kelly revealed Mr. Christie’s aggressive political operation, which seemed as focused on carving a path to the White House as it was on the needs of New Jersey. While Mr. Christie was never charged in the scandal, Judge Susan D. Wigenton alluded to the political culture his administration created on Wednesday as she handed down her sentences against Mr. Baroni and Ms. Kelly at the federal courthouse in Newark, calling it a toxic “with us or against us” mentality detrimental to New Jersey residents. ",https://www.nytimes.com/2017/03/29/nyregion/christie-bridgegate-baroni-bridget-anne-kelly.html?searchResultPosition=83
3,"Shortly after hundreds of students at Texas A&M University protested an appearance in December by Richard Spencer, a leading white supremacist, administrators there revisited its policy for hosting speakers on its campus. The task was not easy. The university expressed support for free speech, while emphasizing that Mr. Spencer’s remarks — at one point he said that America “belongs to white men” — did not reflect its values, said Amy B. Smith, a university spokeswoman. It also had to consider the extra burden of security costs. Eventually, Texas A&M settled on a new policy: All speakers must now be sponsored by a student, faculty member or organization affiliated with the university. The rule would have affected Mr. Spencer’s appearance, which was arranged by a private citizen who had paid about $3,000 to rent space at a student center. “We certainly don’t want to be affiliated with this guy,” Ms. Smith said in a telephone interview in which she declined to mention Mr. Spencer by name. “You are either for free speech or you are not, but with this person it was jarring because everything he stands for is against our core values, and we don’t want that reflected on our university in any way.” The new policy, posted on the university’s website in February and reported by CNN last week, is intended to give students or other groups affiliated with the university priority when assigning facilities. If the university is going to incur security and overtime costs associated with controversial speakers, Ms. Smith said, at least it will be for its own students. “We are not an American Legion hall,” she said. The university, a state institution with about 66,000 students located in College Station in east-central Texas, is not alone. In interviews, officials at a half dozen higher education institutions say they are taking steps to address the consequences of allowing provocative speakers amid heightened awareness of racial, ethnic, religious and diversity issues after the election of Donald J. Trump. ",https://www.nytimes.com/2017/03/29/us/texas-aandm-speaking-policy-richard-spencer.html?searchResultPosition=84
4,"A Chinese company with ownership ties to some of the Communist Party’s leading families has ended talks to invest billions of dollars in a Manhattan office tower owned by the family of Jared Kushner, President Trump’s son-in-law and a senior White House aide. The Chinese financial conglomerate, Anbang Insurance Group, and the Kushner Companies “mutually agreed to end talks regarding the property,” a Kushner Companies spokesman said in an emailed statement on Wednesday. The development came days after Democratic lawmakers wrote letters to the Office of White House Counsel and Treasury Secretary, expressing concern that the possible deal could breach federal ethics rules, and as Mr. Trump is preparing to meet Xi Jinping, China’s president, for their first summit at Mr. Trump’s Mar-a-Lago resort in Florida. The possible $4-billion deal between the two companies, first reported by The New York Times in January, would have paired a company led by a man who married the granddaughter of China’s late paramount leader, Deng Xiaoping, with the family company of Mr. Kushner, a principal White House adviser on foreign affairs, including China policy. Any deal faced headwinds on both sides of the Pacific Ocean. In the United States, it was subject to increasing scrutiny by lawmakers, who also called on the government committee that reviews overseas investment to scrutinize the agreement for possible national security issues. In China, government regulators are trying to stanch the loss of foreign exchange reserves, and are wary of signing off on multibillion dollar deals in industries, such as commercial real estate, not deemed to have strategic value. Plans for the redevelopment, which envisioned gutting the aging office tower and erecting a soaring glass-sheathed tower with luxury residences, a hotel and retail spaces designed by the late architect Zaha Hadid, will now require a new investor. “Kushner Companies remains in active, advanced negotiations around 666 5th Avenue with a number of potential investors,” the company spokesman said in a statement. A spokesman for Anbang declined to comment. ",https://www.nytimes.com/2017/03/29/nyregion/talks-end-between-kushners-and-chinese-company.html?searchResultPosition=85
5,"TAIPEI, Taiwan — The party once ruled China, helping to vanquish Japan in World War II. Defeated by Mao Zedong’s Communists, it fled to Taiwan, where it imposed martial law for decades before grudgingly yielding to popular demands for democracy. But now the days of power and wealth are gone for the Chinese Nationalist Party, or Kuomintang, as it struggles to stay relevant in Taiwan politics — a situation that has implications for Beijing and Washington. After a disastrous performance in last year’s general election, the Kuomintang, also known as the K.M.T., lost control of the presidency for the second time since Taiwan’s presidential elections began in 1996. For the first time, it is a minority party in the island’s legislature. “The K.M.T. is looking for its footing in a new environment,” said Nathan Batto, assistant research fellow at Academia Sinica and an expert on Taiwan’s elections. How it will adapt to challenges on several fronts is still an open question. The Kuomintang’s base is made up of those who think of themselves “as Chinese in some way,” Mr. Batto said. That base, however, is now only 20 to 40 percent of voters. Corporations seeking access to the Chinese market are an additional pillar of support — especially financial. The Kuomintang is under investigation regarding public and private assets it seized after arriving in Taiwan seven decades ago. In the 1990s, Kuomintang assets totaled $2.9 billion, according to party data. Its assets now frozen, it has recently cut staff from 800 to under 400 because of insufficient funds. ",https://www.nytimes.com/2017/03/29/world/asia/taiwan-china-kmt-kuomintang.html?searchResultPosition=86
6,"The Fox News host Sean Hannity has been very upset. Mr. Hannity is often very upset, at things like the past friendships of President Barack Obama; the suspected political leanings of his former colleague Megyn Kelly; the resignation of Michael T. Flynn, President Trump’s former national security adviser; and the tweets of media reporters from rival news organizations. But the primary target of his anger in recent days has been Ted Koppel, a veteran news anchor and contributor to “CBS Sunday Morning,” which last weekend broadcast a clip from an interview with Mr. Hannity that the Fox star did not like at all. The interview was conducted by Mr. Koppel roughly three weeks ago, Mr. Hannity said on his show Monday night, and had been presented to him as an opportunity to discuss the political polarization in American life. But only a minute or so of the full interview was used. And it looks as though it may have been the part that Mr. Hannity found the most insulting. The night before the segment aired, CBS News posted online a part of the interview in which Mr. Hannity described his upbringing, which he said shaped his views. But in the televised footage, he was shown complaining about socialism, liberalism and “angry snowflakes,” right-wing slang for liberals that conservatives see as easily upset. Then he led with his chin: Mr. Hannity asked if Mr. Koppel, an elder statesman of broadcast news who hosted the ABC show “Nightline” for 25 years, thought he and his show were “bad for America.” Mr. Koppel responded, “Yeah.” “Really?” Mr. Hannity responded, his voice rising an octave or two. “That’s sad, Ted. That’s sad.” Why did Mr. Koppel think Mr. Hannity’s show was bad for America? ",https://www.nytimes.com/2017/03/29/business/media/sean-hannity-is-still-upset-ted-koppel-said-he-was-bad-for-america.html?searchResultPosition=87
7,"“You’ve got lovely beds. Good beds,” the actress Patti LuPone said. She was referring not to furniture, but fingernails: the unvarnished ones on the hands of her current co-star, Christine Ebersole. They contrasted markedly with Ms. LuPone’s nails, which she herself had lacquered in shiny maroon, after years observing professional manicurists. “I watch how they depress the fluid,” Ms. LuPone said, pantomiming bottle and brush. “The problem is, when I put nail polish on it really weakens my nails,” Ms. Ebersole said in a sisterly way. “They just flake off.” The talons were out, in other words, but this was not a catfight. More a chat ’n’ chew between Tony Award-winning actresses getting the chance to share a Broadway stage for the first time in “War Paint,” one of a half-dozen new musicals debuting in a mad cram before the season ends. Dressed in a confusion of stretchy black clothing and scarves, the two women were sharing a sofa in the upper half of a sleek duplex at 663 Fifth Avenue, where the flagship of Elizabeth Arden’s signature spa, the Red Door, moved five years ago from the florid former Aeolian Building two blocks north. They had refused treatments and were instead efficiently slurping vegetarian soups. In “War Paint,” which is now in previews and opens at the Nederlander Theater on April 6, Ms. Ebersole, 64, plays Miss Arden, née Florence Nightingale Graham: the entrepreneur who made cosmetics, long associated with prostitutes, acceptable and desirable to the American middle and upper classes starting in the 1910s. Ms. LuPone, 67, plays Arden’s less-remembered but equally esteemed competitor, Helena Rubinstein, who imparted both artistic and clinical prestige to the pursuit of beauty, and who is credited with the phrase “there are no ugly women, only lazy ones.” ",https://www.nytimes.com/2017/03/29/theater/patti-lupone-christine-ebersole-war-paint-broadway.html?searchResultPosition=88
8,"This Week in Hate highlights hate crimes and harassment around the country since the election of President Trump. The first time it happened, Tanya Russ was at Walmart. She was talking to a friend in Spanish when a man approached her and began calling her racist names. Afterwards, her husband asked her to buy mace so she could protect herself. The second time Ms. Russ experienced racist harassment after the election of President Trump, it came in the form of a note left on her car while it was parked outside her home in Phoenix. The note included a swastika, a racial slur and the phrases “Trump won” and “go back to Mexco.” “The thing that stuck out was they couldn’t even spell ‘Mexico’ properly,” Ms. Russ said. The third time was at the grocery store, in January. Ms. Russ was talking on her phone in Spanish when a woman walked by and said, “I can’t wait for them to deport you.” This time, Ms. Russ said, “I was just fed up.” She confronted the woman, who claimed she had been talking to someone on the phone. Ms. Russ didn’t buy it. “My family has been in this country before it was even this country,” said Ms. Russ in an interview. Her ancestors lived in California when it was still part of Mexico, and she also has Native American heritage. ",https://www.nytimes.com/2017/03/29/opinion/im-an-american-first-and-foremost.html?searchResultPosition=89
9,"President Trump has repeatedly slammed pharmaceutical companies for “getting away with murder” on soaring drug prices, but he and his nominee to head the Food and Drug Administration have pledged to ease industry regulations and speed approvals for medicines and other consumer products. The nominee, Dr. Scott Gottlieb, has spent the bulk of his career working in the drug and health care industry, which experts say raises the potential for myriad conflicts of interest. If confirmed to head the F.D.A., he would wield considerable power over companies and investment firms that have paid him millions of dollars over the years. From 2013 to 2015, for example, Dr. Gottlieb received more than $150,000 to advise Vertex Pharmaceuticals, a company whose two approved drugs are seen as breakthrough treatments for cystic fibrosis but carry list prices of more than $250,000 a year. He’s the acting chief executive of Cell Biotherapy, an early-stage cancer biotech firm that he helped found. He has served for years as a consultant to pharmaceutical giants like GlaxoSmithKline and Bristol-Myers Squibb and is paid by other companies for his expertise. Dr. Gottlieb plans to recuse himself for one year from any agency decisions involving about 20 health care companies he worked with, according to an ethics agreement made public Wednesday. But that is unlikely to mollify critics who argue that someone with such close industry relationships should not be in charge of an agency whose mission is to protect consumers and uphold safety standards for products from lipstick to lifesaving cancer therapies. “If you have a commissioner who is that conflicted, recusal is a tricky business,” said Susan F. Wood, who resigned as the director of the F.D.A.’s Office of Women’s Health in 2005 in protest over the agency’s decision to delay over-the-counter approval of the morning-after pill. Dr. Gottlieb’s nomination comes at a momentous time for the agency, which Mr. Trump has promised to significantly remake. The next commissioner will be charged with putting into practice a far-reaching law, passed in December, aimed at bringing drugs to market more quickly. Congress also must reauthorize a set of bills this year that determine how much the drug and medical device industry will pay in user fees, which fund more than half of the agency’s budget to review new drugs. ",https://www.nytimes.com/2017/03/29/health/fda-nominee-scott-gottlieb-recuse-conflicts.html?searchResultPosition=90
