text,link
"Must a New York City condominium forever bear the name T-R-U-M-P in large, brasslike letters? Or can it choose to take them down in favor, perhaps, of what a majority of residents believe is a more dignified name, 200 Riverside Boulevard, its simple street address? That is the question before a State Supreme Court judge in Manhattan as part of a heated legal battle between the condominium’s board and DJT Holdings, a corporate entity owned by President Trump. There was a time in New York City and beyond when developers and businesses proudly emblazoned the Trump name on their residential buildings, hotels, steaks and water. But since Mr. Trump was elected president, a small countertrend has emerged. T-R-U-M-P letters have been peeled off three rental buildings also on Riverside Boulevard, as well as hotels in SoHo and Toronto. The Trump name was also excised from the now-defunct Taj Mahal casino on the Atlantic City boardwalk, but that happened at Mr. Trump’s insistence. The embattled condominium is part of a development that stretches from 59th to 72nd Street along the West Side, known variously as Riverside South and Trump Place. Mr. Trump bought the property, a former rail yard, in the 1980s, but with his business in distress, he ended up selling it to a group of Hong Kong billionaires who, with his help, developed it. The Trump name was cemented in place by a four-page licensing agreement, signed in 2000. It described Mr. Trump as a “worldwide renowned builder and developer of real estate who enjoys the highest reputation in these fields among others,” but set only a modest value on the use of his name: $1. Not payable monthly or even annually, but $1 in total. ",https://www.nytimes.com/2018/01/10/nyregion/trump-place-manhattan-lawsuit.html?searchResultPosition=67
"WASHINGTON — In a notable back flip, the Trump administration has decided that maybe the Obama administration was right in its efforts to change the way doctors and hospitals are paid under Medicare. The Trump administration said late Tuesday that it was starting a Medicare payment model very similar to the ones it canceled and curtailed last year. The Obama administration devised the earlier projects using authority in the Affordable Care Act. In the new program, as described by Trump appointees, Medicare will make a single “bundled payment” for nearly all the services provided in a 90-day period to certain Medicare patients who are admitted to a hospital or have certain outpatient medical procedures. Health care providers can receive a bonus if they hold Medicare spending for these patients below a target set by the government, and they may have to repay the government if Medicare spending for them exceeds the target. Tom Price, the first secretary of health and human services under President Trump, accused the Obama administration of trying to “commandeer clinical decision making” by forcing doctors to participate in experiments that test new ways of paying for care. Participation in the new project is voluntary. Medicare has traditionally paid a separate fee for each service. Seema Verma, the administrator of the federal Centers for Medicare and Medicaid Services, said the new bundled payments were “an important step in the move away from fee-for-service and toward paying for value.” ",https://www.nytimes.com/2018/01/10/us/politics/medicare-trump-administration-obamacare.html?searchResultPosition=60
"WASHINGTON — Canada has filed a sweeping trade case against the United States at the World Trade Organization, lobbing a diplomatic grenade at the Trump administration’s “America First” approach amid an increasingly embattled trade relationship between the longstanding North American allies. The trade case could exacerbate tensions between the two nations, which have frayed in recent months as the countries wrestle with trade disputes and attempts to renegotiate the North American Free Trade Agreement. Canada’s case challenges the United States’ use of tariffs to punish unfair trade practices and protect its markets, saying those actions violate World Trade Organization rules. The case could expand into a multinational trade dispute given that Canada, a champion of global agreements, filed it in a way that allows other countries to join. The 37-page document outlines numerous problematic trade actions that it says the United States has taken against China, South Korea, Japan and Germany. The case, which was filed on Dec. 20 and made public on Wednesday, centers on the punitive tariffs that the United States imposes when it finds other countries guilty of subsidizing their products or of selling them abroad at unfairly low prices, a practice known as dumping. The United States has lost cases in the World Trade Organization over this system, which differs substantially from that of many countries. Robert E. Lighthizer, the United States trade representative, called Canada’s action “a broad and ill-advised attack” on the American trade system. “U.S. trade remedies ensure that trade is fair by counteracting dumping or subsidies that are injuring U.S. workers, farmers and manufacturers,” he said in a statement on Wednesday. “Canada’s claims are unfounded and could only lower U.S. confidence that Canada is committed to mutually beneficial trade.” ",https://www.nytimes.com/2018/01/10/us/politics/canada-us-tariffs-wto.html?searchResultPosition=61
"If there has been any benefit from Russia’s interference in the 2016 election, it’s that it has raised awareness about President Vladimir Putin’s broader threat to democracies in Europe and elsewhere. In the face of complacency from Republicans fearful of what attention to these intrigues might reveal about the Trump campaign’s dealings with Russia, Democrats on the Senate Foreign Relations Committee have issued a report that appears to be the most comprehensive public accounting of Russia’s war on the West. It drives home the point that the 2016 election, which every American intelligence agency has said involved Russian interference to help elect Donald Trump, is part of a pattern in which Mr. Putin has worked to erode Western institutions and undermine faith in democratic practices. Few countries in Europe have escaped his malign intrusions. The report should serve as an alert for the United States to work urgently with its allies to protect democracy. There is a significant impediment, however, and that is President Trump and the congressional leaders who enable him. Mr. Trump persists in his bizarre fascination with Mr. Putin and refuses to acknowledge that Russia poses a security threat, even though his own recently released national security strategy says Russia, along with China, seeks to “challenge American influence, values and wealth.” Republicans in Congress have expressed more concern about those who revealed Russia’s meddling than about the meddling, and have done nothing to ensure it cannot be repeated. According to the report, the Kremlin is spending far more on foreign propaganda outlets, and on nongovernmental groups and political parties opposed to the European Union and NATO. It enlisted organized crime groups to launder money and commit other crimes, and used its control of energy supplies to spread corruption, the report said. ",https://www.nytimes.com/2018/01/10/opinion/democrats-warning-russia.html?searchResultPosition=62
"(Want to get this briefing by email? Here’s the sign-up.) Good evening. Here’s the latest. 1. “Broken and unfair.” That was President Trump’s assessment of the courts after a federal judge ordered the administration to restart a program that shields young, undocumented immigrants from deportation. The president had ordered a halt to the Obama-era program, called Deferred Action for Childhood Arrivals, in the fall. But the judge ruled that it must continue as various legal challenges make their way through the courts. ____ 2. In other immigration news, federal agents raided nearly 100 7-Eleven stores across the country before daybreak. ",https://www.nytimes.com/2018/01/10/briefing/7-eleven-california-tonya-harding.html?searchResultPosition=66
"PHILADELPHIA — It is not difficult to find an all-male panel at the annual January mega-gathering of American economists. They are as common as PowerPoint presentations and pie charts. One such panel this year met to sleepily critique President Trump’s economic policies, but it was overshadowed by another panel, two ballrooms away, that jolted a profession that prides itself on cool rationality. That panel on Friday was stocked with women, each of whom presented new research that revealed a systemic bias in economics and presaged a move by the field’s leaders to promise to address some of those issues. Paper after paper presented at the American Economic Association panel showed a pattern of gender discrimination, beginning with barriers women face in choosing to study economics and extending through the life cycle of their careers, including securing job opportunities, writing research papers, gaining access to top publications and earning proper credit for published work. Economics departments have gradually increased their share of female faculty members over the past 20 years. But only one in five tenure-track economics professors is a woman, according to the American Economic Association’s Committee on the Status of Women in the Economics Profession. In many parts of the profession, gender progress stagnated over the last decade. About one in three new economics doctoral students was a woman in 2016, and fewer than one in three assistant professors were women. In both of those cases, the share of women was essentially unchanged from 2006. ",https://www.nytimes.com/2018/01/10/us/politics/women-economics.html?searchResultPosition=64
"Egypt’s prosecutor general has ordered a criminal investigation over a New York Times article that described a covert effort by Egyptian intelligence to sway public opinion in favor of accepting President Trump’s decision recognizing Jerusalem as Israel’s capital. The article “undermines Egypt’s security and public peace, and harms the country’s public interest,” the prosecutor, Nabil Sadek, said in a statement. The investigation comes after a torrent of furious commentary in Egypt’s pro-government media and in Parliament, where lawmakers denounced the article, published online on Saturday, as part of an international conspiracy to embarrass Egypt. Egypt officially supports a future Palestinian state with East Jerusalem as its capital. But The Times reported that Egypt, along with other Arab nations, had quietly acquiesced to Mr. Trump’s decision last month to recognize Jerusalem as the Israeli capital and to move the U.S. Embassy there. Mostafa el-Gendy, a lawmaker, said of The Times: “They are truly at war with Egypt, and are seeking to bring down the nation, not just the state or the president.” The Times quoted leaked audio recordings of an intelligence officer, Capt. Ashraf al-Kholi, coaching several talk-show hosts, as well as a prominent actress, about how to persuade their audiences to accept the American position on Jerusalem. ",https://www.nytimes.com/2018/01/10/world/middleeast/egypt-times-investigation-jerusalem.html?searchResultPosition=65
"Barely 12 months into the churn of the Trump presidency, when a week can be as eventful as a year, David Frum has published his new book aware of the perils he faces. “My choice of timing imposes on this project many risks of error and misunderstanding,” he concedes on the first page of “Trumpocracy: The Corruption of the American Republic.” There’s still plenty of time until the next presidential election for Trump and his sentries to do more: more fulminating, more tweeting, more back-stabbing, more enabling. “But if it’s potentially embarrassing to speak too soon,” Frum writes, “it can also be dangerous to wait too long.” If this sounds a bit much as justification for a release date, it’s worth remembering that the neoconservative Frum, once a speechwriter for George W. Bush, was an early and ardent supporter of the Iraq war. Neocons don’t like to wait. But Frum purports to offer more than a rushed assessment of the last year. After all, he says, President Trump is not a cause but a symptom. Like another new book, Steven Levitsky and Daniel Ziblatt’s “How Democracies Die,” “Trumpocracy” is, in part, an exploration of the reasons for the president’s electoral upset and the roots of his rule. Trump, Frum writes, “did not create the vulnerabilities he exploited.” Despite sterling conservative credentials — helping Bush coin the phrase “axis of evil”; co-writing “An End to Evil” with Richard Perle (evil being even more loathed than waiting) — Frum was developing a reputation as a Republican dissenter before the election of 2016 put him in full Never Trump mode, when he held his nose and voted for Hillary Clinton. (This was a real sacrifice, considering he deemed Clinton “a suspicious and vindictive personality.”) As a columnist at The Atlantic, Frum has spent the past year excoriating the president and the Republican Party as a toxic mix of hot heads in the White House and lily livers in Congress. “The worse Trump behaved, the more frantically congressional Republicans worked to protect him,” he writes in “Trumpocracy.” The government has “imported the spirit of thuggery, crookedness and dictatorship into the very core of the American state.” While the populace (or audience) gets swept along by the daily gusts of gossip and palace intrigues, Frum wants to direct our ire at all those mild-mannered functionaries who have allowed “this new regime of deceit and brutishness” to take hold. ",https://www.nytimes.com/2018/01/10/books/review-trumpocracy-david-frum-how-democracies-die-steven-levitsky-daniel-ziblatt.html?searchResultPosition=86
"BRUSSELS — A Belgian official’s decision to expel several Sudanese migrants late last year — several of whom say they were tortured when they went back home — has roiled Belgium’s politics, reflecting not only the fraught migration debate in Western Europe but also the divisions that have made the country notoriously difficult to govern. The official, Theo Francken, is a 39-year-old Flemish nationalist who in 2014 was appointed secretary of state for asylum and migration. He is known for making incendiary comments about migrants; in September, he apologized for using the term “cleaning up” about a police operation in which several undocumented immigrants were arrested. The term was condemned as xenophobic. Supporters and critics alike have called Mr. Francken “the Flemish Trump.” Last September, Mr. Francken invited several Sudanese officials to Belgium to review the cases of dozens of Sudanese people who were in the country without authorization. The decision outraged advocates for the migrants, who pointed to Sudan’s abysmal human rights record and the fact that its president, Omar al-Bashir, is wanted by the International Criminal Court for trial on war crimes and genocide charges. Representatives of the Belgian government were present during most of the interviews, but were not always accompanied by Arabic-language interpreters, raising the possibility that they did not follow all of what was said. Lawyers for the migrants said the Sudanese officials warned that if the migrants applied for asylum in Belgium but were denied and sent home, they would be targeted for abuse. Nine Sudanese were subsequently sent home, and accounts quickly surfaced that at least three of them, from the violence-prone Darfur and South Kordofan regions, were abused. The accounts appeared in the Belgian media and in interviews conducted by the Tahrir Institute for Middle East Policy, a Washington-based think tank. In the interviews, the men said they had been detained, interrogated, threatened with persecution, and beaten or even tortured. ",https://www.nytimes.com/2018/01/10/world/europe/belgium-sudan-theo-francken.html?searchResultPosition=63
"China’s wherewithal to play rough in a trade war with the United States is not as strong as it looks. Beijing is mulling whether to slow or halt purchases of United States Treasuries, Bloomberg reported on Wednesday. The reason may simply be to diversify assets. But as the largest foreign holder of Uncle Sam’s liabilities with $1.2 trillion, China also appears to have some leverage as the Trump administration considers imposing tariffs. Like other retaliatory measures, however, ditching Treasuries would end up costing China. The dollar declined around 0.6 percent against a basket of currencies on Wednesday, hinting at the challenge involved. Beijing would weaken the dollar if it sold Treasuries, which might in turn reduce the competitiveness of Chinese goods abroad. Officials could mitigate that by purchasing other dollar-denominated assets, but it’s not clear there are enough alternative safe, liquid securities. Threatening to rush for the exits also means China risks selling into a falling market. The cost of selling echoes a broader theme: While Chinese officials have many options with which to retaliate against potential United States tariffs, they have few good ones. Take agriculture, which contributed nearly a fifth of all American goods exported to China in 2016. Strict and effective enforcement of tariffs levied on staple goods such as soybeans and pork would hurt American farmers in Upper Midwest swing states. But it also risks generating higher inflation on the mainland. Looser de facto enforcement of product origins — more likely for commodities — would simply reroute supply chains through a third country. That keeps consumer prices in check, but it also renders the tariffs largely symbolic, which happened after Beijing slapped retaliatory tariffs on chicken parts from the United States in 2010, according to Brad Setser of the Center on Foreign Relations. Beijing is likely to retaliate if the Trump administration uses pending reports on steel, aluminum and intellectual property to impose tariffs. But based on past experience, these would largely be tit-for-tat. The most painful measures might instead be informal harassment of American firms operating in China. Local media have already floated the idea of striking Apple and Boeing, among others. Bureaucrats can deploy state-inspired consumer boycotts, surprise inspections, denials for licenses and so forth. That squeeze would be painful for executives and investors. But it would also be another case in which Beijing’s tight grip indicates a weak hand. ",https://www.nytimes.com/2018/01/10/business/dealbook/china-trade-war.html?searchResultPosition=58
